id,relevance
4,2.0795400738716125
7,2.3502302169799805
12,2.119914472103119
13,2.7431235909461975
14,2.7532580494880676
25,2.1424575448036194
40,2.7662660479545593
45,2.597738564014435
46,2.4782803058624268
52,2.5026353001594543
57,2.1001142263412476
59,2.4124390482902527
62,2.623716652393341
68,2.10186767578125
77,2.282889425754547
84,1.9698818922042847
86,2.385626792907715
91,2.1446142196655273
103,2.11637806892395
115,2.0451620221138
119,2.714962899684906
124,2.7179120779037476
132,2.2780104875564575
148,1.7735992670059204
151,2.5157130360603333
153,2.298702120780945
156,1.8588518500328064
170,2.777032792568207
173,2.4239999055862427
184,2.4423839449882507
189,1.900261402130127
190,2.3611632585525513
200,2.6424281001091003
204,2.754001021385193
212,2.2615517377853394
216,2.69062203168869
219,2.3700538873672485
220,2.543947219848633
222,2.4754114151000977
229,2.1751264929771423
231,2.4847733974456787
232,2.4354702830314636
244,2.3835872411727905
248,2.250679850578308
249,2.44250750541687
254,2.299550771713257
262,2.0732152462005615
280,2.509923756122589
286,2.390001654624939
295,2.550034761428833
301,2.4214090704917908
303,2.032624304294586
309,2.533356785774231
313,2.4849804639816284
317,1.93878972530365
325,2.7629023790359497
326,2.2796155214309692
353,2.713252544403076
360,2.20266455411911
377,2.786612033843994
393,1.7843014597892761
416,2.5090742111206055
425,1.6854127049446106
443,2.2419079542160034
462,2.7913026809692383
466,2.7242916226387024
484,2.766427516937256
487,1.7977252006530762
489,2.361615300178528
510,2.4008742570877075
512,2.412640929222107
521,2.395954191684723
523,2.1852126717567444
525,2.599804401397705
527,2.73044353723526
543,2.5564191341400146
556,2.231485605239868
558,1.9636659622192383
560,2.4131539463996887
564,2.7525649666786194
566,2.6325382590293884
580,2.2925217747688293
594,1.8414301872253418
599,2.717722177505493
604,1.9586870670318604
616,2.743723690509796
617,2.333209812641144
620,2.790266454219818
641,2.152130663394928
654,2.6552297472953796
657,2.7684218287467957
699,2.5630531311035156
703,2.4064700603485107
709,2.53921902179718
723,2.545144736766815
729,2.2704010605812073
730,2.7112911343574524
735,2.491893947124481
736,2.1351640820503235
757,2.2110339403152466
761,2.3297694325447083
769,2.7124836444854736
775,2.264911115169525
782,2.5233662724494934
794,2.670114576816559
799,2.5561038851737976
815,2.4417287707328796
820,2.4174238443374634
829,2.2907248735427856
845,2.0039098262786865
848,2.5648857951164246
854,1.7016271948814392
859,2.2283971309661865
871,2.136337459087372
879,2.46902596950531
888,2.1715219616889954
890,2.042340874671936
892,2.0923288464546204
900,2.6451390981674194
901,2.4000989198684692
905,2.698300302028656
911,2.270446300506592
913,2.1615641713142395
914,2.080157697200775
924,2.7637492418289185
942,2.684901773929596
949,2.2827170491218567
953,2.291351079940796
965,2.530345380306244
968,2.7820460200309753
980,2.8506678342819214
989,2.153773605823517
990,2.4098961353302
993,2.681946873664856
998,2.4854700565338135
1002,2.8062885403633118
1050,2.0600359439849854
1058,2.531103014945984
1063,2.4226074814796448
1070,2.5506885051727295
1082,2.241397440433502
1089,2.737231492996216
1092,2.466918110847473
1102,1.8746035695075989
1118,2.498566210269928
1130,2.407973885536194
1136,2.4555537700653076
1140,2.6787954568862915
1143,2.3307142853736877
1144,2.211596667766571
1157,1.9413251280784607
1160,2.2891700863838196
1162,2.571087598800659
1179,2.772395431995392
1186,2.4235734343528748
1187,2.6072067618370056
1197,2.523313522338867
1209,2.2753942608833313
1213,1.7540870904922485
1225,2.538030445575714
1233,2.2400770783424377
1244,2.418971300125122
1245,2.792137384414673
1255,2.807078182697296
1261,2.2308005690574646
1263,2.726692020893097
1265,2.7275952100753784
1272,2.302920699119568
1274,2.214959442615509
1282,2.2053498029708862
1286,1.815272569656372
1299,2.2374773025512695
1301,2.254847466945648
1308,2.497837543487549
1318,2.7976123094558716
1324,2.3865644931793213
1330,1.8474987745285034
1339,2.281534194946289
1350,2.404545485973358
1378,2.1794686317443848
1380,2.1055789589881897
1383,1.7658591270446777
1385,2.424200713634491
1389,2.5742125511169434
1391,2.6890209317207336
1402,2.2436951994895935
1410,2.589362919330597
1413,2.575208365917206
1416,2.189805507659912
1421,2.465436637401581
1423,2.607076406478882
1424,2.159080445766449
1430,2.6655001044273376
1459,2.5621781945228577
1463,1.7581744194030762
1464,2.8054851293563843
1476,2.320458769798279
1478,2.481330156326294
1480,2.1262720227241516
1503,1.9689620733261108
1513,2.750324785709381
1529,2.1604102849960327
1547,2.751785159111023
1563,2.262972056865692
1586,2.42587012052536
1589,2.561982035636902
1590,2.283481478691101
1597,2.42045259475708
1603,2.628708600997925
1604,1.7733762860298157
1605,2.3548309206962585
1606,2.684856355190277
1613,2.6565333008766174
1614,2.102228343486786
1615,1.771353542804718
1618,2.052366614341736
1630,2.0410889983177185
1632,2.474533796310425
1636,2.2226357460021973
1639,1.8523011803627014
1641,2.3321903944015503
1642,1.5677205920219421
1659,2.5849927067756653
1660,2.3289148807525635
1666,1.94761723279953
1668,2.126375198364258
1686,2.701884627342224
1687,2.6731549501419067
1689,2.70724618434906
1695,2.625092089176178
1700,2.313626289367676
1701,2.446014940738678
1725,2.1476452946662903
1761,2.42184180021286
1764,2.254057288169861
1787,2.402086615562439
1788,1.9476420879364014
1789,2.7603979110717773
1791,2.49908584356308
1803,2.3426544070243835
1810,2.3374451994895935
1812,2.2948461771011353
1814,2.2599143385887146
1820,2.0081496834754944
1823,2.7812254428863525
1825,2.651836395263672
1827,2.092862606048584
1828,2.540002763271332
1836,2.285869002342224
1843,2.10601007938385
1859,2.733948826789856
1865,2.0684205293655396
1873,2.6831198930740356
1874,2.7305846214294434
1876,2.0353074073791504
1878,2.604954242706299
1880,2.444832980632782
