id,pred_relevance
4,2.026728868484497
7,2.3635010719299316
12,2.1583845615386963
13,2.683826446533203
14,2.6653919219970703
25,2.1689980030059814
40,2.6090328693389893
45,2.58381986618042
46,2.4228227138519287
52,2.432839870452881
57,2.1155805587768555
59,2.40511155128479
62,2.658304214477539
68,2.1295692920684814
77,2.2322096824645996
84,1.8138867616653442
86,2.48671817779541
91,2.209672212600708
103,2.1320979595184326
115,2.1755285263061523
119,2.7714180946350098
124,2.542640209197998
132,2.3520960807800293
148,1.791092872619629
151,2.500638008117676
153,2.4191741943359375
156,1.8572325706481934
170,2.7386531829833984
173,2.4583022594451904
184,2.4019973278045654
189,1.9576959609985352
190,2.368079423904419
200,2.5296120643615723
204,2.712418794631958
212,2.333481550216675
216,2.3877484798431396
219,2.4786245822906494
220,2.4862985610961914
222,2.3105735778808594
229,2.286896228790283
231,2.5126657485961914
232,2.5367674827575684
244,2.4173195362091064
248,2.0873639583587646
249,2.24113130569458
254,2.274059772491455
262,2.072150945663452
280,2.494171142578125
286,2.3851964473724365
295,2.510751724243164
301,2.3343067169189453
303,2.1030020713806152
309,2.472648859024048
313,2.521785259246826
317,2.056692361831665
325,2.729644775390625
326,2.279958724975586
353,2.7227673530578613
360,2.043207883834839
377,2.6893696784973145
393,1.8645782470703125
416,2.4500021934509277
425,1.9686771631240845
443,2.3525595664978027
462,2.7795956134796143
466,2.609156608581543
484,2.6660072803497314
487,1.9388103485107422
489,2.482473373413086
510,2.412992000579834
512,2.411620855331421
521,2.127039909362793
523,2.0079729557037354
525,2.7437143325805664
527,2.7898454666137695
543,2.5655622482299805
556,2.2074084281921387
558,1.9700098037719727
560,2.391201972961426
564,2.7171506881713867
566,2.614633321762085
580,2.2307467460632324
594,2.0858755111694336
599,2.528902053833008
604,2.0506644248962402
616,2.7160727977752686
617,2.28167724609375
620,2.6993281841278076
641,2.036757707595825
654,2.453702449798584
657,2.6999804973602295
699,2.5967397689819336
703,2.379758834838867
709,2.425258159637451
723,2.45949649810791
729,2.3411221504211426
730,2.646699905395508
735,2.466731071472168
736,2.125420093536377
757,2.2377138137817383
761,2.359018087387085
769,2.665381669998169
775,2.2695088386535645
782,2.5081162452697754
794,2.7332229614257812
799,2.517340660095215
815,2.4061567783355713
820,2.438337802886963
829,2.358365297317505
845,1.9810996055603027
848,2.404491662979126
854,1.9770874977111816
859,2.1286542415618896
871,2.1022820472717285
879,2.4218430519104004
888,2.0278332233428955
890,2.1788885593414307
892,2.141261100769043
900,2.7599892616271973
901,2.368971824645996
905,2.6398062705993652
911,2.2139272689819336
913,2.0664031505584717
914,2.1447455883026123
924,2.7271981239318848
942,2.698451042175293
949,2.4267539978027344
953,2.320375919342041
965,2.6062982082366943
968,2.7997961044311523
980,2.812272310256958
989,2.3617398738861084
990,2.2315468788146973
993,2.6589016914367676
998,2.458956718444824
1002,2.76914119720459
1050,2.3134636878967285
1058,2.3154940605163574
1063,2.43350887298584
1070,2.6567459106445312
1082,2.287304639816284
1089,2.6062381267547607
1092,2.3773274421691895
1102,1.8739064931869507
1118,2.649264335632324
1130,2.228559970855713
1136,2.2851972579956055
1140,2.633021831512451
1143,2.431401491165161
1144,2.2317357063293457
1157,2.0234124660491943
1160,2.516049861907959
1162,2.5746312141418457
1179,2.5387191772460938
1186,2.431217670440674
1187,2.5065832138061523
1197,2.4004595279693604
1209,2.3308827877044678
1213,2.1815550327301025
1225,2.543186902999878
1233,2.3205692768096924
1244,2.365103006362915
1245,2.7493834495544434
1255,2.771751880645752
1261,2.372025728225708
1263,2.6748838424682617
1265,2.7007365226745605
1272,2.327045440673828
1274,2.2509918212890625
1282,2.163837194442749
1286,1.8309468030929565
1299,2.2807865142822266
1301,2.261725425720215
1308,2.502518653869629
1318,2.7201051712036133
1324,2.531731605529785
1330,1.8173000812530518
1339,2.560537815093994
1350,2.261585235595703
1378,2.2851507663726807
1380,2.106915235519409
1383,1.8083021640777588
1385,2.2900922298431396
1389,2.6507909297943115
1391,2.7408108711242676
1402,2.352879047393799
1410,2.4945666790008545
1413,2.648561477661133
1416,2.1048686504364014
1421,2.5169379711151123
1423,2.5557470321655273
1424,2.2386674880981445
1430,2.6929101943969727
1459,2.3644473552703857
1463,2.0285544395446777
1464,2.61222767829895
1476,2.3488452434539795
1478,2.5108530521392822
1480,2.1538000106811523
1503,2.132847309112549
1513,2.703015089035034
1529,2.1997289657592773
1547,2.6818394660949707
1563,2.1625146865844727
1586,2.3208463191986084
1589,2.5429654121398926
1590,2.1264891624450684
1597,2.2953717708587646
1603,2.498671293258667
1604,1.8347963094711304
1605,2.405959367752075
1606,2.6556177139282227
1613,2.640360116958618
1614,1.9194631576538086
1615,2.0789265632629395
1618,2.0210320949554443
1630,2.0217156410217285
1632,2.367870569229126
1636,2.3691744804382324
1639,1.9102340936660767
1641,2.335582971572876
1642,1.8641427755355835
1659,2.60855770111084
1660,2.3953449726104736
1666,2.0337400436401367
1668,2.289144515991211
1686,2.744921922683716
1687,2.6260766983032227
1689,2.670252799987793
1695,2.6745851039886475
1700,2.2567505836486816
1701,2.300199508666992
1725,2.292210340499878
1761,2.3030035495758057
1764,2.230559825897217
1787,2.2766964435577393
1788,1.9592477083206177
1789,2.6392855644226074
1791,2.3998148441314697
1803,2.294494152069092
1810,2.340242862701416
1812,2.5024333000183105
1814,2.3636858463287354
1820,2.134700298309326
1823,2.6530985832214355
1825,2.7202749252319336
1827,2.199922561645508
1828,2.6184544563293457
1836,2.2950470447540283
1843,2.1689741611480713
1859,2.6963634490966797
1865,2.082564115524292
1873,2.631513833999634
1874,2.6716089248657227
1876,1.9921596050262451
1878,2.5583462715148926
1880,2.3799750804901123
1882,2.6844191551208496
1886,2.1056270599365234
1895,2.7536795139312744
1897,2.1429097652435303
1900,2.5123348236083984
1901,2.1541330814361572
1903,2.101667642593384
1904,2.542015552520752
1906,2.539884567260742
1917,2.1514792442321777
1934,2.4724442958831787
1936,1.9814149141311646
1942,2.284470796585083
1945,2.426035165786743
1952,2.437004566192627
1957,2.6804943084716797
1968,1.93697190284729
1969,2.599414348602295
1971,2.7089710235595703
1974,2.0930016040802
1975,2.7867207527160645
1988,2.236313819885254
2020,2.129697799682617
2026,2.05291485786438
2034,2.2900331020355225
2046,2.5251810550689697
2049,2.672863483428955
2055,2.090604066848755
2076,2.305449962615967
2077,2.3700621128082275
2080,2.6487016677856445
2096,2.795722007751465
2105,2.2795865535736084
2111,2.2503743171691895
2116,2.4412384033203125
2119,2.253058910369873
2124,2.369211196899414
2131,2.654817581176758
2144,1.986600637435913
2147,2.3709423542022705
2161,2.5480728149414062
2171,2.2449557781219482
2174,2.5892882347106934
2185,2.7530465126037598
2191,2.281641960144043
2198,2.3295764923095703
2200,2.1256957054138184
2207,2.6714563369750977
2208,2.6632258892059326
2212,2.0839478969573975
2213,2.1705775260925293
2223,2.1308891773223877
2229,2.686728000640869
2230,2.4517645835876465
2234,2.436715602874756
2235,2.3959157466888428
2236,2.2110300064086914
2240,2.0794997215270996
2254,2.534336566925049
2264,2.229739189147949
2266,2.6610803604125977
2278,2.213608980178833
2287,2.7051682472229004
2294,2.28066086769104
2308,2.701812744140625
2313,2.4778401851654053
2319,2.638425350189209
2329,2.4491498470306396
2335,2.6515555381774902
2336,2.4926509857177734
2337,2.4283077716827393
2338,2.3201169967651367
2349,2.0936591625213623
2362,2.3100311756134033
2364,2.295773983001709
2367,2.140568971633911
2371,2.598219871520996
2384,2.039034366607666
2387,2.5179178714752197
2390,2.31105637550354
2395,2.7664856910705566
2396,2.528079032897949
2397,2.3096210956573486
2419,2.76850962638855
2430,2.78505277633667
2438,2.44942045211792
2441,2.28517484664917
2460,2.3166282176971436
2472,2.195107936859131
2481,2.395369052886963
2487,2.5360615253448486
2491,2.714449405670166
2501,2.641120433807373
2503,2.5431413650512695
2506,2.1745800971984863
2510,2.1287107467651367
2518,2.2816152572631836
2521,2.239004373550415
2537,2.4425768852233887
2546,2.2356135845184326
2549,2.4728894233703613
2552,2.6570544242858887
2554,2.627429962158203
2557,2.414829969406128
2560,2.5193381309509277
2561,2.2165656089782715
2563,2.3542442321777344
2568,2.0099525451660156
2572,2.08151912689209
2573,2.6032299995422363
2593,2.6468496322631836
2597,2.7608742713928223
2603,2.7614946365356445
2611,2.5615367889404297
2614,2.3241219520568848
2623,2.3895223140716553
2640,1.9828553199768066
2647,2.6047780513763428
2652,2.291916608810425
2661,2.5046963691711426
2676,2.246197462081909
2694,2.268613815307617
2699,2.409777879714966
2703,2.424549102783203
2707,2.7814698219299316
2719,2.666740655899048
2720,2.586334466934204
2757,2.174785852432251
2765,2.7115654945373535
2766,2.2633607387542725
2770,2.2967307567596436
2780,2.0715649127960205
2781,2.5146937370300293
2801,2.7387502193450928
2805,2.082227945327759
2810,2.800976037979126
2811,2.7322306632995605
2815,2.0538535118103027
2822,2.6332640647888184
2827,2.6179428100585938
2851,2.318284511566162
